id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
VG3W5D4MA48/18_565,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",6570HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=565&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6570HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
VG3W5D3MA45/18_566,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 3 weeks, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",7170HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=566&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7170HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
VG1W6D2MA58/18_567,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2328HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=567&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2328HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
VG2W5D3MA41/18_2727,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 2 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",4780HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2727&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4780HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VG3W5D2MA44/18_2728,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",5820HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2728&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5820HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VG3W5D4MA48/18_2729,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",6570HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2729&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6570HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VG3W5D3MA45/18_2730,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 3 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",7170HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2730&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7170HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VG1W6D2MA58/18_2731,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2328HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2731&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2328HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
VG1W5D2MA56/18_558,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1940HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=558&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1940HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VG1W5D4MA60/18_559,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2190HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=559&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2190HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VG1W5D3MA57/18_560,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 1 week, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2390HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=560&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2390HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VG2W5D2MA40/18_561,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3880HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=561&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3880HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VG2W5D4MA44/18_562,"Vegan","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",4380HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=562&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4380HKD,new,published,,"calories:1200/1500/1800:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VG1W5D2MA56/18_2722,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",1940HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2722&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1940HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VG1W5D4MA60/18_2723,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2190HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2723&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2190HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VG1W5D3MA57/18_2724,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 1 week, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2390HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2724&attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2390HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VG2W5D2MA40/18_2725,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",3880HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2725&attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3880HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VG2W5D4MA44/18_2726,"純素膳食","Number of Calories: 1800, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",https://placeholdit.imgix.net/~text?txtsize=33&name=%E7%B4%94%E7%B4%A0%E8%86%B3%E9%A3%9F&w=530&h=530,https://www.eatologyasia.com/zh-hant/meal-plan/%e7%b4%94%e7%b4%a0%e8%86%b3%e9%a3%9f/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",4380HKD,in stock,wc_post_id_2685,https://www.eatologyasia.com/cart/?add-to-cart=2685&variation_id=2726&attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4380HKD,new,staging,,"calories:1200/1500/1800:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VG1W6D2MA58/15_549,"Vegan","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2028HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=549&attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2028HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
VG1W6D4MA61/15_550,"Vegan","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 1 week, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2148HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=550&attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2148HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
VG1W6D3MA59/15_551,"Vegan","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 1 week, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2448HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=551&attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2448HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
VG2W6D2MA42/15_552,"Vegan","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",4056HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=552&attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4056HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
VG2W6D4MA45/15_553,"Vegan","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",4416HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=553&attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4416HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
VG2W6D3MA43/15_554,"Vegan","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Full Day, Duration: 2 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",4776HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=554&attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4776HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
VG3W6D2MA46/15_555,"Vegan","Number of Calories: 1500, Selected Meals (2 snacks included) - 1200 * calories is 1 snack only: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_fresh_fruit_rice_paper_roll-1.jpg,https://www.eatologyasia.com/meal-plan/vegan/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",6084HKD,in stock,wc_post_id_521,https://www.eatologyasia.com/cart/?add-to-cart=521&variation_id=555&attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"https://www.eatologyasia.com/wp-content/uploads/2020/05/eatology_vegan_002-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6084HKD,new,published,,"calories:1200/1500/1800:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
